394
19
7
174,50,0,0,0,1,0.76012,0.94445,0.95258,107.4444,94.6667,125.7778,101.8889,-38.3333,55,-16.6667,125.7778,0.24734,-2.3373,5
80,40,0,0,0,0.61111,0.57413,0.72222,0.7722,110.7037,96.2222,129,106.8889,-43.4444,54.8889,-11.4444,129,0.25405,-2.4347,5
67,71,0,0,0,1.6667,0.88889,1.5,0.3,125.963,115.5556,140.8889,121.4444,-31.2222,44.7778,-13.5556,140.8889,0.17967,-2.3398,5
92,56,0,0,0,0.44444,0.029629,0.83333,0.56667,126,115.8889,140.6667,121.4444,-30.3333,44,-13.6667,140.6667,0.17606,-2.3268,5
67,32,0,0,0,0.94444,1.0628,1.7778,1.3109,126.2222,115.1111,142.2222,121.3333,-33.3333,48,-14.6667,142.2222,0.19063,-2.3337,5
125,46,0,0.11111,0,0.61111,0.61162,2.1667,0.78174,124.5556,112.7778,141,119.8889,-35.3333,49.3333,-14,141,0.20012,-2.3577,5
101,121,0,0.11111,0,0.66667,0.84327,1.5,0.88819,3.4074,1.1111,6,3.1111,-6.8889,7.7778,-0.88889,6,0.84352,-2.5192,2
21,122,0,0,0,0.44444,0.40369,0.44444,0.40369,0.55556,0,1.2222,0.44444,-1.6667,2,-0.33333,1.2222,0.55556,-2.4446,2
45,89,0,0,0,0.77778,0.34074,0.77778,0.47407,2.2963,0.11111,6.4444,0.33333,-6.5556,12.4444,-5.8889,6.4444,0.98611,-2.1239,2
18,87,0,0,0,1.5556,1.9626,1.8889,1.747,2.9259,1.2222,5.6667,1.8889,-5.1111,8.2222,-3.1111,5.6667,0.86277,-2.2295,2
52,102,0,0,0,0.72222,0.50741,0.83333,0.56667,2.8889,0.66667,6.3333,1.6667,-6.6667,10.3333,-3.6667,6.3333,0.89974,-2.2617,2
54,91,0,0,0,1.4444,1.5407,0.83333,0.25556,3.2593,0.55556,8,1.2222,-8.1111,14.2222,-6.1111,8,0.94481,-2.1867,2
80,87,0,0,0.11111,24.3889,572.9964,44.7222,1386.3292,67.4444,58.7778,79,64.5556,-26,34.6667,-8.6667,79,0.30628,-2.4221,2
140,124,0,0,0,1,0.44444,1.1111,1.0519,2.5185,0.22222,6.1111,1.2222,-6.8889,10.7778,-3.8889,6.1111,0.97377,-2.2675,2
69,139,0,0,0,2.8333,1.7733,2.1111,1.6689,18.0741,16,22.5556,15.6667,-6.2222,13.4444,-7.2222,23.8889,0.38661,-1.7028,2
9,80,0,0,0,2.9444,13.7519,16.6667,71.5111,23.6296,17.3333,31.6667,21.8889,-18.8889,24.1111,-5.2222,31.6667,0.51425,-2.4315,2
6,81,0,0,0.11111,4.1111,8.7407,5.7222,28.5074,12.4815,7.6667,18.8889,10.8889,-14.4444,19.2222,-4.7778,18.8889,0.62816,-2.3886,2
74,129,0,0,0,0.22222,0.02963,0.11111,0.02963,0.51852,0,1.5556,0,-1.5556,3.1111,-1.5556,1.5556,1,-2.0944,2
41,75,0,0,0.11111,15.3889,19.1363,26.6111,31.7136,55,47.4444,65.4444,52.1111,-22.6667,31.3333,-8.6667,65.4444,0.2978,-2.3568,2
36,145,0,0,0,0.27778,0.1963,1.2778,2.063,0.85185,0.33333,1.4444,0.77778,-1.5556,1.7778,-0.22222,1.4444,0.25185,-2.531,2
94,144,0,0,0,0.44444,0.11852,0.5,0.16667,1.1481,0,3.4444,0,-3.4444,6.8889,-3.4444,3.4444,1,-2.0944,2
18,90,0,0,0,1.0556,0.37407,0.66667,0.22222,2.8148,0.55556,6.8889,1,-6.7778,12.2222,-5.4444,6.8889,0.92615,-2.1643,2
68,103,0,0,0,0.66667,0.57778,1.1111,0.96296,2.1481,0.11111,5.6667,0.66667,-6.1111,10.5556,-4.4444,5.6667,0.98765,-2.1855,2
45,108,0,0,0.11111,25.5,12.7954,27.2778,15.931,49.8148,41.7778,61.1111,46.5556,-24.1111,33.8889,-9.7778,61.1111,0.35898,-2.3605,2
59,99,0,0,0,0.77778,0.82963,1,0.35556,2.037,0.11111,5.5556,0.44444,-5.7778,10.5556,-4.7778,5.5556,0.98611,-2.1497,2
67,136,0,0,0,6.7222,3.7083,2.6667,3.1972,15.5185,9,25.3333,12.2222,-19.5556,29.4444,-9.8889,25.3333,0.66081,-2.3075,2
226,110,0,0,0,0.33333,0.088889,0.5,0.21111,1.6667,0.11111,4.4444,0.44444,-4.6667,8.3333,-3.6667,4.4444,0.97778,-2.156,2
231,124,0,0,0,3.4444,14.963,1.8333,6.4333,3,1.4444,5.8889,1.6667,-4.6667,8.6667,-4,5.8889,0.89537,-2.1189,2
103,125,0,0,0,0.94444,0.82776,0.83333,0.69121,1.7778,0.44444,3.8889,1,-4,6.3333,-2.3333,3.8889,0.92381,-2.2376,2
1,81,0,0,0,12.1667,267.4555,9.2222,205.363,21.3333,14,30.5556,19.4444,-22,27.6667,-5.6667,30.5556,0.59528,-2.4384,2
230,124,0,0,0,0.27778,0.10741,0.27778,0.15185,0.66667,0,2,0,-2,4,-2,2,1,-2.0944,2
58,109,0,0,0,0.88889,0.25185,2.8333,1.6778,4.2963,1.4444,8.4444,3,-8.5556,12.4444,-3.8889,8.4444,0.86448,-2.2838,2
59,120,0,0,0,2.1667,1.9861,1.4444,1.8698,19.0741,10.5556,33.1111,13.5556,-25.5556,42.1111,-16.5556,33.1111,0.68127,-2.2313,2
140,125,0,0,0,0.66667,0.22222,2.6667,3.7778,3.9259,1.5556,7.7778,2.4444,-7.1111,11.5556,-4.4444,7.7778,0.8532,-2.2342,2
127,143,0,0,0,1.5,0.12222,0.88889,0.60741,4.1852,0.88889,9.4444,2.2222,-9.8889,15.7778,-5.8889,9.4444,0.91538,-2.2574,2
23,129,0,0,0,0.5,0.077778,0.38889,0.15185,0.51852,0,1.5556,0,-1.5556,3.1111,-1.5556,1.5556,0.77778,-2.0944,2
191,119,0,0,0,1.1111,1.2939,0.94445,0.7722,39.8519,36.2222,48.2222,35.1111,-10.8889,25.1111,-14.2222,48.2222,0.27172,-2.006,1
219,80,0,0,0,1.2778,0.32963,0.66667,0.93333,39.7037,36.3333,48.2222,34.5556,-10.1111,25.5556,-15.4444,48.2222,0.28296,-1.9626,1
136,45,0,0,0,1.2222,1.5444,2.0556,1.5263,53.0741,48.1111,63.7778,47.3333,-14.8889,32.1111,-17.2222,63.7778,0.25937,-2.0459,1
66,160,0,0,0,3,4.0444,2.7778,0.42963,22.8519,18.2222,31.5556,18.7778,-13.8889,26.1111,-12.2222,31.5556,0.42601,-2.1387,1
190,105,0,0,0,1.8889,2.2963,2.1667,1.6778,45.7407,41.2222,56.3333,39.6667,-13.5556,31.7778,-18.2222,56.3333,0.29599,-1.9961,1
37,78,0,0,0,1,0.17778,2.5556,2.8741,43.8148,41.1111,51.8889,38.4444,-8.1111,24.2222,-16.1111,51.8889,0.25892,-1.8861,1
198,127,0,0,0,2.4444,4.3852,8.5556,59.5408,40.7407,38,48.2222,36,-8.2222,22.4444,-14.2222,48.2222,0.249,-1.9083,1
191,101,0,0,0,1.1111,0.77936,1.1111,1.1863,45.037,39,57.1111,39,-18.1111,36.2222,-18.1111,57.1111,0.32273,-2.0943,1
243,120,0,0,0,4.4444,4.3597,1.5556,1.8338,47.8519,44.7778,56.3333,42.4444,-9.2222,25.4444,-16.2222,56.3333,0.24532,-1.9107,1
230,117,0,0,0,3.2778,0.92896,1.4444,0.86066,39.037,33.5556,49.7778,33.7778,-16.4444,32.2222,-15.7778,49.7778,0.33503,-2.1062,1
151,89,0,0,0,8.3889,4.5773,0.72222,0.38968,31.7037,27.3333,41,26.7778,-13.1111,27.8889,-14.7778,41,0.35127,-2.0465,1
176,100,0,0,0,1.9444,0.77407,1.4444,0.65185,55.3704,50.3333,66.8889,48.8889,-15.1111,34.5556,-19.4444,66.8889,0.26862,-2.0062,1
118,126,0,0,0,0.66667,0.4,1.8333,2.1222,20.5556,16.1111,28.6667,16.8889,-13.3333,24.3333,-11,28.6667,0.43708,-2.1588,1
42,57,0,0,0,1.3889,0.97563,1,0.36515,65.7037,59.4444,79.4444,58.2222,-18.7778,41.2222,-22.4444,79.4444,0.26678,-2.0307,1
217,148,0,0,0,2.0556,2.5519,1.0556,0.50741,29.0741,21.4444,41.5556,24.2222,-22.8889,37.4444,-14.5556,41.5556,0.48377,-2.238,1
14,146,0,0.11111,0,0.88889,0.47407,1.1111,0.74074,10.5926,8,15.6667,8.1111,-7.7778,15.2222,-7.4444,15.6667,0.48786,-2.1089,1
22,87,0,0,0,1.8889,1.259,1.1667,0.62361,64.037,55.7778,80.3333,56,-24.7778,48.8889,-24.1111,80.3333,0.3097,-2.1051,1
130,32,0,0,0,1.1111,1.047,0.83333,0.83666,59.4815,54.2222,70.8889,53.3333,-15.7778,34.2222,-18.4444,70.8889,0.249,-2.0424,1
162,159,0,0,0,2.1667,0.96032,2.2222,1.4555,26.1111,25.2222,29.5556,23.5556,-2.6667,10.3333,-7.6667,29.5556,0.20285,-1.8026,1
150,158,0,0,0,2.1667,1.6333,1.3889,0.41852,8.4444,7,12.2222,6.1111,-4.3333,11.3333,-7,12.2222,0.50309,-1.9434,1
163,68,0,0,0,1.8333,2.2111,1.5556,0.96296,56.7778,52,68.2222,50.1111,-14.3333,34.3333,-20,68.2222,0.26505,-1.9843,1
187,80,0,0,0,1.3333,0.71111,1.3333,0.71111,40.5185,37.7778,47.6667,36.1111,-8.2222,21.4444,-13.2222,47.6667,0.24473,-1.9427,1
140,73,0,0,0,1.7222,0.82776,0.77778,1.0037,46.2963,45.6667,51.1111,42.1111,-1.8889,14.4444,-12.5556,51.1111,0.17616,-1.6816,1
236,117,0,0,0,0.77778,0.40369,1.2778,0.74287,45.8889,39.5556,58.4444,39.6667,-19,37.6667,-18.6667,58.4444,0.33048,-2.0995,1
112,90,0,0,0,7.3889,6.9456,1.2778,0.87981,65.1852,57.6667,79.7778,58.1111,-22.5556,43.7778,-21.2222,79.7778,0.27835,-2.1088,1
197,121,0,0,0,21.6667,17.3628,0.94444,0.90472,41.037,37.4444,49.4444,36.2222,-10.7778,25.2222,-14.4444,49.4444,0.28058,-1.9955,1
141,17,0,0.11111,0.22222,3.7222,4.4493,5,2.319,44.5926,40.3333,54,39.4444,-12.7778,28.2222,-15.4444,54,0.26819,-2.03,1
79,28,0,0,0,4.2778,3.7619,0.83333,0.65828,62.4074,53.4444,79.1111,54.6667,-26.8889,50.1111,-23.2222,79.1111,0.32456,-2.1445,1
169,102,0,0,0,1,0.35555,0.88889,0.2963,58.2222,53.4444,69.6667,51.5556,-14.3333,34.3333,-20,69.6667,0.25976,-1.9856,1
208,65,0,0,0,1.3889,1.2368,26.4444,25.5375,56.7037,52.6667,64.4444,53,-12.1111,23.2222,-11.1111,64.4444,0.19713,-1.9708,1
189,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
189,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
210,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
57,89,0,0,0,1.7222,1.3067,6.1667,4.7034,17,13,24.5556,13.4444,-12,22.6667,-10.6667,24.5556,0.47749,-2.1297,6
243,94,0,0,0,0.66667,0.31111,0.22222,0.02963,1.1852,0.22222,3.2222,0.11111,-2.8889,6.1111,-3.2222,3.2222,0.97778,-2.0712,6
229,104,0,0,0,0.5,0.54772,2.8333,2.0412,19.7778,16.3333,26.1111,16.8889,-10.3333,19,-8.6667,26.1111,0.37553,-2.1506,6
226,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
196,95,0,0,0,1.7222,1.1238,1.3333,1.2649,7.6296,6.7778,10.7778,5.3333,-2.5556,9.4444,-6.8889,10.7778,0.51257,-1.7493,6
43,152,0,0,0,1.9444,1.7074,1.2222,0.82963,1.5185,1,2.8889,0.66667,-1.5556,4.1111,-2.5556,2.8889,0.64868,-1.9332,6
54,133,0,0,0,1.5556,1.0074,0.5,0.34444,5.3704,3.6667,9,3.4444,-5.1111,10.8889,-5.7778,9,0.63047,-2.048,6
157,85,0,0,0,1.2222,1.2413,0.22222,0.17213,18.9259,14.5556,26.8889,15.3333,-13.1111,23.8889,-10.7778,26.8889,0.45902,-2.1609,6
96,94,0,0,0,0.72222,0.28519,0.44444,0.42963,20.2222,16,28.7778,15.8889,-12.6667,25.6667,-13,28.7778,0.45155,-2.0849,6
152,155,0,0,0,0.5,0.61111,10.7778,131.8074,7.2963,5.3333,11,5.5556,-5.8889,11.1111,-5.2222,11,0.5,-2.1156,6
208,34,0,0,0,1.7222,1.731,0.44444,0.50185,14.4444,10.7778,21,11.5556,-11,19.6667,-8.6667,21,0.47996,-2.1624,6
222,62,0,0,0,0.27778,0.25092,0.66667,0.55777,6.4074,4.1111,11.4444,3.6667,-6.8889,15.1111,-8.2222,11.4444,0.68081,-2.0342,6
123,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20,134,0,0,0,0.66667,0.088889,0.61111,0.24074,2.963,1.1111,6.4444,1.3333,-5.5556,10.4444,-4.8889,6.4444,0.82923,-2.1331,5
223,62,0,0,0,0.33333,0.29814,0.44444,0.50185,6.4444,4.1111,11.4444,3.7778,-7,15,-8,11.4444,0.67037,-2.0487,6
184,145,0,0,0,0.72222,0.61162,0.22222,0.27217,0.55556,0.33333,1.2222,0.11111,-0.66667,2,-1.3333,1.2222,0.52778,-1.9209,6
225,58,0,0,0,0.33333,0.42164,0.44444,0.34427,8.3333,5.5556,14.1111,5.3333,-8.3333,17.3333,-9,14.1111,0.62222,-2.0686,6
58,113,0,0,0,3.4444,1.2232,0.72222,0.38968,20.8519,16.8889,28.4444,17.2222,-11.8889,22.7778,-10.8889,28.4444,0.41481,-2.1257,6
160,41,0,0,0,0.83333,0.80966,0.22222,0.17213,0.7037,0.55556,1.2222,0.33333,-0.44444,1.5556,-1.1111,1.2222,0.53704,-1.8451,5
160,110,0,0,0,0.83333,0.69121,0.44444,0.27217,31.6296,27.2222,39.3333,28.3333,-13.2222,23.1111,-9.8889,39.3333,0.30744,-2.1872,6
186,12,0,0,0,0.44444,0.27217,2.3333,1.9664,6.2593,3.8889,11.3333,3.5556,-7.1111,15.2222,-8.1111,11.3333,0.6873,-2.058,6
142,111,0,0,0,1.1111,0.45542,0.55556,0.34426,28.7407,24.5556,35.8889,25.7778,-12.5556,21.4444,-8.8889,35.8889,0.31548,-2.2027,6
252,137,0,0,0,0.88889,0.54433,0.61111,0.71233,0.74074,0.33333,1.7778,0.11111,-1.2222,3.1111,-1.8889,1.7778,0.75,-2.0076,6
206,61,0,0,0,0.55556,0.40369,0.5,0.45947,7.0741,4.6667,12.2222,4.3333,-7.2222,15.4444,-8.2222,12.2222,0.64589,-2.0487,6
239,93,0,0,0,3.4444,13.4963,1.0556,0.86296,14.4074,9.8889,22.8889,10.4444,-13.5556,25.4444,-11.8889,22.8889,0.577,-2.1375,6
207,115,0,0,0,1.0556,0.32963,0.16667,0.033333,1.2222,0.44444,2.8889,0.33333,-2.3333,5,-2.6667,2.8889,0.93333,-2.0655,6
90,134,0,0,0,0.38889,0.018519,0.94444,0.15185,2.1111,1,4.6667,0.66667,-3.3333,7.6667,-4.3333,4.6667,0.88148,-2.0131,6
86,197,0,0.11111,0.11111,1.6111,1.4517,1.2778,1.1039,63.2222,56.2222,77.7778,55.6667,-21,43.6667,-22.6667,77.7778,0.28533,-2.068,4
4,189,0,0,0,2.0556,3.8852,11.7222,114.5963,26.4444,23.4444,33,22.8889,-9,19.6667,-10.6667,33,0.27147,-2.101,4
134,187,0,0,0,1.8889,1.5154,2.1111,1.7847,59.3704,52.6667,74.1111,51.3333,-20.1111,44.2222,-24.1111,74.1111,0.30746,-2.0335,4
252,201,0,0,0,4.6111,5.4951,5.5556,5.7953,40.2963,35.7778,49,36.1111,-13.5556,26.1111,-12.5556,49,0.27537,-2.1758,4
219,176,0,0,0.11111,2.1111,1.8579,5.1111,2.8415,60.2963,53.3333,75.6667,51.8889,-20.8889,46.1111,-25.2222,75.6667,0.31446,-2.0306,4
244,194,0,0,0,1.7222,1.1434,2.2778,2.0376,49.7407,44.4444,61.6667,43.1111,-15.8889,35.7778,-19.8889,61.6667,0.30085,-2.0218,4
178,185,0,0,0,2.6111,1.8064,3.1111,2.2771,49.037,44,60.6667,42.4444,-15.1111,34.8889,-19.7778,60.6667,0.30004,-2.0062,4
229,195,0,0,0,4.1667,2.2779,4.1111,2.2476,47.7037,42.4444,58.8889,41.7778,-15.7778,33.5556,-17.7778,58.8889,0.29028,-2.0527,4
5,210,0,0,0.11111,2.1667,1.67,4.4444,2.6134,51.2963,45.4444,64.3333,44.1111,-17.5556,39.1111,-21.5556,64.3333,0.31757,-2.0209,4
118,180,0,0,0,1.9444,1.482,3.1111,1.0887,48.5556,44.1111,59,42.5556,-13.3333,31.3333,-18,59,0.27882,-1.996,4
86,193,0,0,0,3.2778,1.6522,2.2222,1.8094,61.4074,53.6667,76.5556,54,-23.2222,45.4444,-22.2222,76.5556,0.29958,-2.1094,4
204,156,0,0,0,0.5,0.27889,2,0.55777,23.7037,17.3333,25.4444,28.3333,-19.1111,5.2222,13.8889,28.3333,0.38903,2.8649,3
71,180,0,0.11111,0,1.2222,0.56296,3,1.8667,22.3333,18.3333,21.4444,27.2222,-12,-2.6667,14.6667,27.2222,0.32738,2.4538,3
60,181,0,0.11111,0,1.6667,1.2,2.6667,2.0889,19.6296,17.1111,17.8889,23.8889,-7.5556,-5.2222,12.7778,23.8889,0.28569,2.1891,3
103,216,0,0,0,0.88889,0.65185,2.1667,1.1444,14.5556,10.8889,13.6667,19.1111,-11,-2.6667,13.6667,19.1111,0.4317,2.4475,3
89,221,0,0,0,1.3889,1.4852,1.4444,1.5852,14.0741,10.6667,12.4444,19.1111,-10.2222,-4.8889,15.1111,19.1111,0.44601,2.3172,3
8,199,0,0,0,1.6667,0.78881,1.3889,0.71233,15,13.3333,11.7778,19.8889,-5,-9.6667,14.6667,19.8889,0.40888,1.9053,3
200,250,0,0,0,2.2778,1.4207,1.4444,1.0256,9.2222,6.5556,7.3333,13.7778,-8,-5.6667,13.6667,13.7778,0.56339,2.1929,3
163,166,0,0,0,1.7778,1.0963,2.4444,1.0519,16.963,12.3333,16.3333,22.2222,-13.8889,-1.8889,15.7778,22.2222,0.44621,2.5158,3
186,173,0,0,0,1.4444,0.82963,2.1111,1.9852,17.1481,13.5556,15.5556,22.3333,-10.7778,-4.7778,15.5556,22.3333,0.39643,2.3327,3
2,245,0,0,0,1.8889,2.163,3.1667,3.2778,6.4074,6.2222,6,7,-0.55556,-1.2222,1.7778,7.2222,0.19105,1.7566,3
62,223,0,0,0,2.5,5.7222,1.6667,2.4444,6.6667,4.8889,4.6667,10.4444,-5.3333,-6,11.3333,10.4444,0.59315,2.0466,3
242,183,0,0,0,1.5,0.9369,2.1667,1.7981,15.3704,12.6667,12.4444,21,-8.1111,-8.7778,16.8889,21,0.42024,2.0759,3
200,215,0,0,0,1.5556,0.95839,4.7222,2.6451,23.037,17.1111,22.5556,29.4444,-17.7778,-1.4444,19.2222,29.4444,0.42077,2.561,3
57,177,0,0,0,0.94444,0.55185,1.4444,1.7185,19.5926,15.7778,18.4444,24.5556,-11.4444,-3.4444,14.8889,24.5556,0.35899,2.4133,3
63,220,0,0,0,3.0556,15.263,3.6667,6.0889,8.1852,6.5556,6.4444,11.5556,-4.8889,-5.2222,10.1111,11.5556,0.48672,2.0931,3
117,224,0,0,0,3.0556,2.5597,3.0556,3.0215,20.2593,15.4444,17.7778,27.5556,-14.4444,-7.4444,21.8889,27.5556,0.44152,2.3042,3
